srcIP	dstIP	label	attack	transcription
192.168.10.8	192.168.10.3	0	Normal	""P"P"""PP""PP""$$PPRR""PPPP""PP""$$RR"P"PPP$'$PPPP""PPP""P""PP"P"P""PP""""PPPP""PP""""PP""PP""PP""PP""PP""PP""QQ""PP""PP""PP""PP""PP""PP""PP""PP""""PP""PP"P"PPP
192.168.10.14	13.82.187.188	0	Normal	"P""RRR""P""$PP"
192.168.10.51	91.189.89.144	0	Normal	"P""PQP""!!!!!P"
192.168.10.25	192.168.10.50	0	Normal	""PP""""PPPP""""PPPP""""PPPP""""PP""""PP""""PP""""PP""""PP""""PP""""PP""""PP""""PP""PP""
192.168.10.14	64.4.54.254	0	Normal	"P""RRQ""P##PP#%PP#%PP"!!!!!!##PP"
192.168.10.14	134.170.115.55	0	Normal	"P""P!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!RRQ""P
192.168.10.17	192.168.10.3	0	Normal	""PP""""PP""""""PPPP""PP""""RUS""""PP""$$"PPRR""""PPPP$$PP""PP""PP""""PPPP""PP""""RU"S"""PP""$P$PR"R"""PPPP$$PP"PP"P""P""PP""PP""""PP""!""PP""""PP""""""PPPP""PP""""RUS""""PP""$$PPRR""""PPPP$$PP""PP""PP""PP""PP""""
192.168.10.5	65.152.202.163	0	Normal	"P""PP"
192.168.10.5	64.4.27.50	0	Normal	""PP""""RR"U"QQ""P"$P"$PPQQ""""P"P""RR"Q"P##PQ""P""$,P"PPRRR"R"R"RR"U""$*PPPRRR"R""URX"RR"URR"R"Q"$,PPPRRS"!!"#PS""P"!!"P""RR"Q"P##PQ"P""P""RR"Q"P"$#PRRU"Q""P"P""RR"Q"P"$'PP%PR""P"
192.168.10.14	137.116.74.190	0	Normal	"P""RRR"R""P"Q""Q"
192.168.10.9	192.168.10.50	0	Normal	""PP""PP""PPPP""PPPP""PPPP""PP""PP""""PP""$'$PP$PP''&#%%PPP""P""PP""PPPP""""PP!!""PP""""PPPP""QQ""!!!!!""""PPQQ""""PPPP""PP""PPPP""PPQQ""PP""PP""PPPPPP""""PPPPP""P""PP""PP""""PP""""PPPP""QQ""QQ""""PPPP""PP""PP""PPQQPP""""PP""PP"P"PPPPP""PPPP""""PP""PP""
192.168.10.5	23.15.4.18	0	Normal	"P""PP"!!!!"RR"RR"!!!"RR"RRS""!!"RR"U"R"RS""RR"U"RRR"""RR"RR"RU""UR"RRR""
192.168.10.14	23.15.4.8	0	Normal	"P""PP"
192.168.10.9	173.194.66.108	0	Normal	"P"!!"PRR"Q""P"PP"P"P"P"P"PP"PP"P"PP""P!P"PPP"""P
192.168.10.9	184.84.243.218	0	Normal	"P""PP""P""P"!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.9	220.243.219.55	0	Normal	"P""PRRR"R"R"PP"""PPPP"
192.168.10.9	72.21.91.29	0	Normal	"P""PQQ""Q""Q"P"Q"!!!"Q"Q""P"!!!"P""PQ"Q"!!!!!"P!!!"P!!!!!!"P!!!"P!!!!!!"P!!!"P!!!!!!"P!!!"P!!!!!!"P!!"""""PQ"P""PPP"""""QPQPPQQ""""Q"Q"Q"!"P"Q"
192.168.10.9	52.11.17.245	0	Normal	"P""PRR"""PP"!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.9	52.10.50.117	0	Normal	""P""P""PRR"PRR""""PPP""!!!!""PP"!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.9	52.84.145.248	0	Normal	"P""PRS"""PR"R"!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.5	184.84.243.202	0	Normal	"P""PP"!"PR"R"Q!!"PRR"R"P!"PR"R"S!"PR"R"UR"V"!"PR"R"RR"U"R"X"RR"U"R!"PR"U"R"R"U"XU"R"R"U"UU"R"R"U"UU"R"R"Q""PR"R"RR"U"R"X"RR"U"RR"R"RR"R"""RR""RQR"R""R"R"RR"R""R""U"U"U""R""R"""RU"R!!"P"PR"R"RR"R"U"UU"R"R"U"UU"R"U"U"RR"R""R""RR"RRP""R"R"R"RR""R"R""R""U"PR"R"RR"R"U"UU"R"R"UU"U"R"U"U"RP""P"PR"R"UR"R"U"R"XR"R"RRR"R"U"RX""RR"R"U"XR"R"R"U"URR"R"U"R
192.168.10.9	216.58.212.142	0	Normal	"P""PRRR""PP"""$PP$P'P'PP,PP,PPPPPPPPPPR"RRRR"RR"RR"RRR"RR"RR"R"RRR"RR"RR"RR"RR"RU"RR"RR"RR"RR"RR"Q"P!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"PP
192.168.10.9	216.58.219.206	0	Normal	"P""PQ"!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!"P""PQ"Q"
192.168.10.9	172.217.11.46	0	Normal	"P""PRR"R""$PPP"P"PRRR"RRRR"RR"RS"RRR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"P""PPR"P"%PPPR"RR"RRR"RR"RR"S"RR"RR"RR"U"RR"T"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RP"RR"U"RR"RR"RR"RR"RR"RR"RR"RR"RR"U"RR"RR"T"RR"RR"RR"T""%PPPPR"RR"R"RU"RR""%PPRR"R"RRR"U"RR"R"RU"RR"R"URR"R"URR"R"$PPRR"R"R"RRU"RR"R"RU"RU""URR"R"URR"RU"RR"R"URR"R"URR"URR"R"RU"RR"R"UU"RR"RR"R"URR"R"UU"RU"RR"R"UU"P"RRR"RR"U"UU"RR"RR"RR"R"URR"R"URR"R"UR"#PPR"RR"R"RW"RR"R"PRRR"R"RU"RR"R"RQR"R"RRRR"R"RRR"T"RR"RU"U"R"RR"TR"RU"U"RRR"R"RQR"RR"RR"R"RRR"R"RQR"RR"R"RRR"R"RRT"R"RRR"R"R"URW"RR"RU"U"R"RR"RQR"RR"U"P"P%PPPRR"R"RRR"U"RR"SRR"R"RW"RR"R"TRR"R"UR"R"URT"RR"RU"R"R"UU"QR"RR"R"UU"R"R"TRR"R"RW"RU"R"QRRR"U"RRR"U"T"RU"R"RRR"R"URQR"RU"RU""V"%PPPPR"RU"R"R"URR"URR"R"RRW"RR"R"URR"R"RW"RU""URR"U"W"RR"RU"RR"U"W"RQ""$PPR"RU"RR"URR"URR"U"R"R"URU""URR"R"RU"RR"R"UU"RR"""PPR"RRR"R"R"URV"RRR"RR"R"RRU"T"RR"R"U"UU"RR"QRR"RR""RRU"RR"TRR"R"RRRU"R"R"TRR"U""UU"RU"QRR"R"RU"R"RU""TRR"R"URR"R"URQ"RR"U"RR"R"WRQ"U"U"R"RRR"R"R"TRR"RRU"RR"U"U"QP""PPR"RU"R"R"UU"S"R"RR"R"WU"U""R"RU"U"R"R"URR""RU"U"RR"U"U"RR"R"UU"RR""U""WRR"U"UU"R""W"RU"U"RR"R"U"U"R"R"UU"R"R"U""UR"RRU"U"R"R"RU"R"RU"U"R"R""UU"RR"R"UV""""PPU"R"R"U"UR"R"SW"RR"U"R"RU"U""R"R"UU"U"RR""R"UU"R"R"UU"RR""R"UU"RR"R"W"U"R"U"UU"R"R"URU"R"R"UU"R""R"URU""UU"U""R"R"URU"R"R"U"RU""UW"RR"R"UU"RU"RU"R""Q""PPU"R"R"UU"U"R"QRW"R"RU"U"R"R"U"UU"R"RU"U"R"R"URU"RRU"R"R"UU"RR"R"WU""W""UU"RR""URU"U"RR"U"U"U"RR"R"UU"R"R"URU"RR"U"U"RR"R"UU"RU"R"RW"RR"RRX""""PPU"R"RU""WR"R"QR"UU"R"RU"U"R"R"UW"R"RR"U"U"R"RRU"U"RR"RW"R"R"URR"R"UU"R"R"UU"RR""R"WRU"R"RRU""R"RU"U"R"R"UR"R"R"UU"RR"R"UU"R"R"URW""""PPU"RRU"RW"R"RRR"R"RU""U"R"SPRR"U"R"UU"R"SPRRR"R"R"U"UR"SRRR"U"R"R"UVP"RRR"R"RU"U"VP"RRR"U"R"R"U"VPRR"U"RU"U""R"SPRRR"R"RU"U"R"SPRW"R"RU""S"""PPU"R"R"UU"R"R"SRU"U"R"R"UU"R""R"UU"R"R"UU"U"R"R"RRR"U"UU"R""R"UU"RR"R"UU""S"""PPU"R"R"UU"U"R"QRU"RR"U"R"URW""R"RU"U"U""UU""R"R"URR"URR""R"UU"RU"R"RU""U"RU"R"URR"R""WRR"R"RW"RR""RU"U"R"R"UU"R"R"URU"R"RU"RR"R"URW"R"RU"""UR"R"R"UU"R"R"RU"R"RR"""PPR"RU"R"RU""US"R"RR"R"WU"U"U"""UU"U"R"RRU""R"URR"U"RRU""R"RU""URR"R"U"W"RR"R"UU"RR""UU"RR"RRU"R""R"WRR"R"UU"R"U"RRU"R"R"UU""RR"R"UU"RR"U"UU"RR"R"UU"R""RRU"R""PPR"RR"R"UU""UR"RRR"U"R""R"UVP"RR"R"U"UU"R"SPRRR"R"R"UU"R"SRRR"U"R"RU"VP"RRR"U"R"R"U"VP"RRR"U"R"R"UVP"RRU"RR"U"USP"R"RR"R"WRW"QP"U"RR"R"R"UU"SP"RR"R"U"UU"R"R"QRP""PPU"R"R"U"UR"R"SRU"R"R"UU"R"R""U"UU"R"R"UU"R""R"WRU"R"RU"U""R"R"URR"URW"R""R"R"UU"R"RU""UR"R"R"UU"R"RU"""UR"R"URR"R"U""UR"R"UU"R"R"U"UU"RR"RU"U"R"R""UU"R"R"URR"R""U"%PPR"RU"RSP""$PPU"RP""%PPU"R"R"TP"%PPU"R"R"TP"%PPU"R"R"UP"%PPU"R"RU""UR"TP"%PPR"R"UR"R"U"TP"%PPPU"RR"U"U"UR"Q"UVP""%PPPPR"RR"R"U"UU"R"R"UR"R"UR"P%PPPR"RR"R"URXP""%PPPPR"RR"R"RP"%PPU"QP""%PPR"RP""%PPT"P"%PPPPRRP""%PPVP""%PPU"RP""%PPRR"R"R"UU"VP""#PPR"RR"R"UU"U"R"RRR"R"R"UU"R"SPRRR"R"R"UU"VP"RR"U"RU"U"R"RQR"RR"U"UU"R"SPRRR"R"RU""UR"S"UR"$PPU"R"R"WRRU""QRU"RR"U"R"R"UU"R"U"UU"R"R"UU"U"R"R"UT""$PPU"R"R"UU"U""SW"RR"U"R"$PPU"R"R"UU"R"R"SRU"R"RU"U"R"S"P
192.168.10.9	52.36.207.192	0	Normal	"P""PRRQ""#PR"#RR"R#Q"Q"!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.9	52.84.145.172	0	Normal	"P""PRRQ""P"P"!!!!!""P"
192.168.10.9	35.165.158.113	0	Normal	"P""PRS""#PP"!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.14	23.194.182.63	0	Normal	"P""PS""S""R"!!!!!!P""P
192.168.10.14	23.36.33.93	0	Normal	"P""PRRS""
192.168.10.14	204.79.197.200	0	Normal	"P""PR"R""RRQ"""#PPP"Q"
192.168.10.14	13.107.21.200	0	Normal	"P""PR"R"R"R""Q"$PPP"R"S"$PPR"R"QR"R""R"U""QR"R"R"Q"$PR"R"R"R""R""U"TR""R""R""U""QRR"R""RR""R"""QQR""U"U"Q""R""UR""R"""QTR"R""R""U"QR"Q"%PPQ"%PPR"R"T"%PPR"R"R"R""R""T%PPR"R"R"R"""U"Q&PPR"R"U""R"R"""U"R"""XR"R"""U"R"X""R""R""U""UR""R""U&PPR"U""R""R""U"U""U"R""R""U""U"X""R"%PPR"R"U""R"R"P$PPR"R"R"R""S$PPR"R"R"R"""U"S$PPS"$PPR"R"R"R"""U"R"""XR"R"""RR"R"RRR""R"R"""RR""U"RR""RR"R"R"""T""U"S"R"""UR"R"""RR"R"V""R""R""U"U"V""""R"RU""R""R""U"U""T"R""R""US"R""""U"U"R""Q""U"V""R""R"U""U"R""R""U"RQ"RP""PQ""P"R"P"R"P"R"P"R"P"R"P"R"P"R"P"P"R"R"R"R"R"R""R"RR"R""R"""X"RR"R"R""R$PPR"R"R"R""R""U"U""U"R""R""U""U"X""R"R"X"""""U"T"$PPR"R"$PP"Q"P""PR"R"R"R""Q"PP"%$'PPPPPP"!!!!%$%PPPPPP"
192.168.10.14	23.15.4.24	0	Normal	"P""PRRR"R"Q!!!!!!!!!"RR"R""U!"RRQ""
192.168.10.14	134.170.51.247	0	Normal	"P""RRQ""P"#PQ""#PQ""$$PRRR"R""UR"RR"R"URR"R""#PR"!"$$PRS""$PRRR""P"!!!"P""RRQ""P"*P*P*$P*$P*$P,P'P*%PPPPPPPPRRR"R"Q"#PR""*',B*PPPPPPPPPPPPPPPQ"*?,B<P$PP''PP''P$*P'P$$P'P$%PPPPPPPPPPPPPPPPPPPPPPPR"!!!!!!!!!!!!!!!"#PRR""P""P""RRQ""P"$'P*P$*P,PP7P$$P-PPPPPPPPQ",,,B,P*PP2'P*$P2P'P'P'P'P$$$P%PPPPPPPPPPPPPPPPPPPPPPR"!!"P"!!!!!!!!!!!!!!!!!!!!!!!!!!"P""RR"Q"P"$'P$'P,P$*PP$*,P$$P$P*PPPPPPPQ"*?,AP$'P,P$P*P,,P,P'P'P$P$'P(PPPPPPPPPPPPPPPPPPPPPPPR"!!!"P""P""RRQ""P##PQ"P"
192.168.10.14	64.4.54.36	0	Normal	"P""RR"RR""P%#PPQ"P"!"P""RRR"R""P%#PPQ"P"
192.168.10.14	8.253.154.120	0	Normal	"P""PRRU""R""RR"RR""R"RR"RR""R"RRR"R""R"RR"RR"R""RR"R"RR"!!!!"RR"RR"RQ""RR"R"RR"Q
192.168.10.14	65.52.98.233	0	Normal	""P"P"""RRQ"R"RQ""PP"$*"$*PP,'P$$P$*P(P$%PPPPPPPPQQ""!"'*,*PPPPPPPQ"""
192.168.10.14	104.97.95.20	0	Normal	"P""PRRR"Q""P""P"
192.168.10.14	65.52.108.135	0	Normal	"P""RRR"R"Q"P"Q"""P
192.168.10.14	23.199.172.161	0	Normal	"P""PRRQ""P"SP"
