srcIP	dstIP	label	attack	transcription
192.168.10.5	52.11.17.245	0	Normal	6144
192.168.10.5	52.38.199.186	0	Normal	6245
192.168.10.5	172.217.11.46	0	Normal	2973093
192.168.10.5	72.21.91.29	0	Normal	2974114
192.168.10.5	172.217.12.163	0	Normal	2875946
192.168.10.5	52.84.145.54	0	Normal	614
192.168.10.5	172.217.2.163	0	Normal	1164597
192.168.10.5	172.217.11.35	0	Normal	2928193
192.168.10.5	172.217.12.174	0	Normal	2598666
192.168.10.5	172.217.10.110	0	Normal	2928701
192.168.10.5	172.217.11.4	0	Normal	18034
192.168.10.5	172.217.11.2	0	Normal	2205165
192.168.10.5	52.36.207.192	0	Normal	6137
192.168.10.5	52.84.145.232	0	Normal	616
192.168.10.5	54.69.100.200	0	Normal	1055355
192.168.10.5	52.35.101.212	0	Normal	697066
192.168.10.5	52.20.181.69	0	Normal	6123
192.168.10.5	23.15.4.18	0	Normal	2737448
192.168.10.9	23.66.120.199	0	Normal	18839
192.168.10.9	23.61.187.27	0	Normal	2754567
192.168.10.9	52.84.145.181	0	Normal	805
192.168.10.9	172.217.10.10	0	Normal	2466088
192.168.10.9	23.208.162.59	0	Normal	11826
192.168.10.9	52.20.233.27	0	Normal	6428
192.168.10.9	72.247.66.99	0	Normal	20229
192.168.10.9	66.235.155.62	0	Normal	863481
192.168.10.9	172.217.3.99	0	Normal	2904305
192.168.10.9	93.184.216.180	0	Normal	1846161
192.168.10.9	104.27.147.117	0	Normal	18138
192.168.10.9	192.243.250.16	0	Normal	1731
192.168.10.9	23.199.170.43	0	Normal	11540
192.168.10.9	72.21.91.188	0	Normal	1672588
192.168.10.9	172.217.10.78	0	Normal	2752323
192.168.10.9	23.208.163.226	0	Normal	11645
192.168.10.9	74.119.118.74	0	Normal	2448624
192.168.10.9	172.217.7.6	0	Normal	389285
192.168.10.9	52.84.145.69	0	Normal	11541
192.168.10.9	52.45.19.242	0	Normal	1396043
192.168.10.9	172.217.11.2	0	Normal	2356221
192.168.10.9	104.244.43.112	0	Normal	1439567
192.168.10.9	31.13.66.5	0	Normal	2239638
192.168.10.9	74.119.118.67	0	Normal	2897377
192.168.10.9	69.43.132.198	0	Normal	1666176
192.168.10.9	204.79.197.200	0	Normal	2713822
192.168.10.9	204.13.194.231	0	Normal	6079
192.168.10.9	74.119.118.82	0	Normal	2231958
192.168.10.9	23.15.4.9	0	Normal	2897628
192.168.10.9	52.84.136.209	0	Normal	18218
192.168.10.9	52.203.219.73	0	Normal	593
192.168.10.9	23.217.41.40	0	Normal	58565
192.168.10.9	52.55.139.128	0	Normal	6023
192.168.10.9	151.101.0.84	0	Normal	11686
192.168.10.9	52.84.145.118	0	Normal	11924
192.168.10.9	173.194.204.154	0	Normal	18170
192.168.10.9	172.217.10.66	0	Normal	2863201
192.168.10.9	199.59.148.12	0	Normal	1672903
192.168.10.9	199.59.150.10	0	Normal	434733
192.168.10.9	23.199.206.254	0	Normal	11811
192.168.10.9	34.196.254.146	0	Normal	1845274
192.168.10.9	50.19.105.166	0	Normal	6315
192.168.10.9	74.119.118.84	0	Normal	1225978
192.168.10.9	66.170.124.245	0	Normal	6635
192.168.10.9	63.241.108.103	0	Normal	1870940
192.168.10.9	52.9.83.130	0	Normal	6231
192.168.10.9	72.247.71.166	0	Normal	485300
192.168.10.9	162.208.22.39	0	Normal	1995465
192.168.10.9	159.127.41.108	0	Normal	2886028
192.168.10.9	172.217.10.36	0	Normal	2239696
192.168.10.9	157.240.18.35	0	Normal	2311213
192.168.10.9	23.15.4.8	0	Normal	896870
192.168.10.9	107.22.219.178	0	Normal	146
192.168.10.9	13.59.47.47	0	Normal	11532
192.168.10.9	34.192.57.248	0	Normal	11549
192.168.10.9	52.84.145.166	0	Normal	11586
192.168.10.9	52.44.99.25	0	Normal	421
192.168.10.9	52.9.197.149	0	Normal	485157
192.168.10.9	216.58.219.195	0	Normal	18246
192.168.10.9	52.204.134.195	0	Normal	6123
192.168.10.9	107.22.220.154	0	Normal	482054
192.168.10.9	66.170.124.124	0	Normal	642
192.168.10.9	52.4.125.51	0	Normal	142731
192.168.10.9	34.230.165.183	0	Normal	1724
192.168.10.3	65.55.44.109	0	Normal	2543172
192.168.10.9	52.20.169.71	0	Normal	1724
192.168.10.9	34.196.87.28	0	Normal	1724
192.168.10.9	52.71.164.162	0	Normal	1824
192.168.10.9	52.70.78.204	0	Normal	1824
192.168.10.9	52.73.40.4	0	Normal	1824
192.168.10.16	52.216.16.59	0	Normal	6155
192.168.10.14	50.112.45.104	0	Normal	6133
192.168.10.16	91.189.95.83	0	Normal	210
192.168.10.16	91.189.91.26	0	Normal	545
192.168.10.5	52.40.81.184	0	Normal	537996
192.168.10.12	104.16.28.27	0	Normal	19271
192.168.10.12	172.217.10.36	0	Normal	2694652
192.168.10.12	172.217.11.40	0	Normal	2445282
192.168.10.12	23.194.181.110	0	Normal	11720
192.168.10.12	172.217.11.35	0	Normal	2899574
192.168.10.12	23.21.173.157	0	Normal	6146
192.168.10.8	192.168.10.50	0	Normal	2953381
192.168.10.12	151.101.44.207	0	Normal	11557
192.168.10.8	52.38.199.186	0	Normal	6128
192.168.10.12	50.31.164.173	0	Normal	101921
192.168.10.12	23.61.187.27	0	Normal	2761125
192.168.10.8	72.21.91.29	0	Normal	2964640
192.168.10.8	52.36.90.35	0	Normal	6144
192.168.10.8	184.84.243.199	0	Normal	2613882
192.168.10.12	172.217.10.78	0	Normal	2757008
192.168.10.8	52.84.3.27	0	Normal	11543
192.168.10.12	151.101.64.217	0	Normal	11542
192.168.10.12	209.197.3.14	0	Normal	109325
192.168.10.8	123.30.238.26	0	Normal	3012
192.168.10.12	151.101.46.109	0	Normal	99
192.168.10.12	173.194.204.157	0	Normal	18163
192.168.10.12	104.16.72.45	0	Normal	18139
192.168.10.8	172.217.12.174	0	Normal	2635369
192.168.10.8	172.217.11.46	0	Normal	2677104
192.168.10.8	52.36.207.192	0	Normal	2906281
192.168.10.8	52.35.5.132	0	Normal	2222672
192.168.10.8	52.84.145.30	0	Normal	49504
192.168.10.9	52.38.5.243	0	Normal	2736218
192.168.10.9	52.84.145.148	0	Normal	592
192.168.10.16	192.168.10.50	0	Normal	3004584
192.168.10.25	203.151.129.162	0	Normal	6711
192.168.10.15	23.103.189.157	0	Normal	36368
192.168.10.25	80.247.66.26	0	Normal	2833284
192.168.10.25	172.217.3.110	0	Normal	2595082
192.168.10.25	192.124.249.5	0	Normal	2832762
192.168.10.25	178.172.160.4	0	Normal	2649425
192.168.10.15	131.253.61.80	0	Normal	20160
192.168.10.15	65.55.252.202	0	Normal	2215186
192.168.10.15	23.208.218.50	0	Normal	2841616
192.168.10.15	23.208.217.107	0	Normal	15830
192.168.10.15	204.79.197.200	0	Normal	2836225
192.168.10.8	35.167.220.41	0	Normal	2400177
192.168.10.15	204.79.197.229	0	Normal	10733
192.168.10.8	52.35.101.212	0	Normal	6128
192.168.10.15	23.15.4.11	0	Normal	810250
192.168.10.15	23.194.182.93	0	Normal	513692
192.168.10.15	40.112.213.22	0	Normal	12326
192.168.10.15	184.84.243.224	0	Normal	14650
192.168.10.5	134.170.30.202	0	Normal	3108
192.168.10.5	65.55.252.93	0	Normal	2875855
192.168.10.5	157.55.240.89	0	Normal	6014
192.168.10.15	134.170.111.154	0	Normal	6117
192.168.10.12	52.38.5.243	0	Normal	2395493
192.168.10.15	131.253.14.195	0	Normal	3218
192.168.10.15	198.41.215.186	0	Normal	4716
192.168.10.12	52.84.145.166	0	Normal	699
192.168.10.15	23.194.182.11	0	Normal	10926
192.168.10.5	104.88.107.204	0	Normal	7420
192.168.10.5	198.41.215.183	0	Normal	4619
192.168.10.5	23.15.4.19	0	Normal	2477276
192.168.10.5	131.253.34.240	0	Normal	2191234
192.168.10.5	23.15.4.24	0	Normal	651
192.168.10.5	23.50.75.27	0	Normal	2582530
192.168.10.14	64.4.54.254	0	Normal	2942877
192.168.10.16	184.84.243.218	0	Normal	2913287
192.168.10.14	157.55.240.89	0	Normal	6215
192.168.10.14	40.77.228.69	0	Normal	1984
192.168.10.16	104.20.15.154	0	Normal	13958
192.168.10.14	64.4.54.18	0	Normal	6578
192.168.10.14	40.77.226.219	0	Normal	6354
192.168.10.16	23.194.181.110	0	Normal	11735
192.168.10.16	52.84.145.61	0	Normal	11649
192.168.10.16	23.194.181.198	0	Normal	18849
192.168.10.16	104.16.16.35	0	Normal	18468
192.168.10.16	52.84.145.151	0	Normal	11864
192.168.10.16	23.50.75.27	0	Normal	2956423
192.168.10.16	93.184.216.116	0	Normal	18182
192.168.10.14	23.15.4.17	0	Normal	2789771
192.168.10.16	172.217.11.40	0	Normal	2191412
192.168.10.16	23.21.65.221	0	Normal	6230
192.168.10.16	172.217.10.78	0	Normal	2766072
192.168.10.16	52.84.141.58	0	Normal	11663
192.168.10.16	172.217.6.206	0	Normal	2832618
192.168.10.16	23.203.114.64	0	Normal	642
192.168.10.16	104.88.70.158	0	Normal	1725139
192.168.10.16	209.197.3.19	0	Normal	1241
192.168.10.16	216.58.219.206	0	Normal	2886847
192.168.10.16	52.208.159.105	0	Normal	6154
192.168.10.16	104.16.27.235	0	Normal	11639
192.168.10.16	104.16.23.235	0	Normal	2643078
192.168.10.16	34.206.223.3	0	Normal	11770
192.168.10.16	72.21.91.29	0	Normal	2982776
192.168.10.16	199.15.212.234	0	Normal	647
192.168.10.16	34.198.47.156	0	Normal	11770
192.168.10.16	52.216.224.232	0	Normal	755
192.168.10.14	23.15.4.19	0	Normal	115123
192.168.10.16	52.84.143.188	0	Normal	11680
192.168.10.16	50.63.243.230	0	Normal	2930119
192.168.10.16	169.54.129.32	0	Normal	6695
192.168.10.16	72.247.71.166	0	Normal	11769
192.168.10.16	23.45.197.201	0	Normal	11663
192.168.10.16	172.217.12.206	0	Normal	2947874
192.168.10.16	172.217.11.2	0	Normal	2192084
192.168.10.16	54.241.242.218	0	Normal	1215
192.168.10.16	199.96.57.6	0	Normal	2955400
192.168.10.16	13.107.21.200	0	Normal	856419
192.168.10.16	157.240.2.25	0	Normal	2947290
192.168.10.16	173.194.204.155	0	Normal	18270
192.168.10.16	104.244.43.176	0	Normal	1039
192.168.10.16	172.217.10.66	0	Normal	2886698
192.168.10.16	157.240.18.35	0	Normal	2947051
192.168.10.16	199.59.148.12	0	Normal	2974212
192.168.10.16	172.217.10.36	0	Normal	18166
192.168.10.16	216.58.219.195	0	Normal	2716146
192.168.10.16	52.24.49.107	0	Normal	885880
192.168.10.16	199.59.149.200	0	Normal	18246
192.168.10.16	54.214.26.58	0	Normal	6152
192.168.10.16	23.194.180.222	0	Normal	11694
192.168.10.16	68.67.178.230	0	Normal	1328618
192.168.10.16	54.235.163.54	0	Normal	451631
192.168.10.16	54.214.46.149	0	Normal	6153
192.168.10.16	72.30.3.43	0	Normal	2875638
192.168.10.16	68.67.178.111	0	Normal	1714031
192.168.10.16	173.241.242.143	0	Normal	2878272
192.168.10.16	104.196.116.189	0	Normal	6554
192.168.10.16	52.1.161.171	0	Normal	6035
192.168.10.16	208.185.50.90	0	Normal	2885620
192.168.10.16	178.255.83.1	0	Normal	2960157
192.168.10.5	23.194.182.93	0	Normal	17714
192.168.10.14	64.4.54.50	0	Normal	352
192.168.10.16	52.2.156.182	0	Normal	6551
192.168.10.14	52.84.145.84	0	Normal	11645
192.168.10.14	23.15.4.8	0	Normal	2883567
192.168.10.14	184.84.243.218	0	Normal	2158138
192.168.10.5	65.52.108.154	0	Normal	26306
192.168.10.15	13.82.187.188	0	Normal	22098
192.168.10.15	192.168.10.50	0	Normal	2930511
192.168.10.15	23.63.226.81	0	Normal	12235
192.168.10.15	52.36.90.35	0	Normal	6140
192.168.10.15	52.10.50.117	0	Normal	6144
192.168.10.15	72.21.91.29	0	Normal	2936557
192.168.10.15	218.92.220.55	0	Normal	300
192.168.10.15	172.217.6.206	0	Normal	710934
192.168.10.15	52.84.145.121	0	Normal	11643
192.168.10.15	216.58.219.206	0	Normal	2889055
192.168.10.15	172.217.12.206	0	Normal	2724627
192.168.10.19	192.168.10.3	0	Normal	2977068
192.168.10.14	23.15.4.10	0	Normal	2859378
192.168.10.15	173.194.68.108	0	Normal	1259733
192.168.10.15	52.24.49.107	0	Normal	6130
192.168.10.14	54.71.197.51	0	Normal	6140
192.168.10.14	52.84.145.150	0	Normal	11647
192.168.10.15	35.166.101.186	0	Normal	2047408
192.168.10.15	34.211.94.203	0	Normal	697718
192.168.10.8	23.208.82.79	0	Normal	19515
192.168.10.8	52.84.145.84	0	Normal	11894
192.168.10.8	23.50.75.27	0	Normal	2410268
192.168.10.8	172.217.10.10	0	Normal	2598920
192.168.10.8	151.101.0.222	0	Normal	12143
192.168.10.8	52.84.135.189	0	Normal	11749
192.168.10.8	216.58.219.206	0	Normal	1034579
192.168.10.8	93.184.216.180	0	Normal	2388631
192.168.10.8	54.152.215.30	0	Normal	606094
192.168.10.8	23.15.4.18	0	Normal	943000
192.168.10.8	172.217.3.99	0	Normal	2900715
192.168.10.8	172.217.6.206	0	Normal	2671901
192.168.10.8	64.95.182.2	0	Normal	639
192.168.10.8	66.235.147.244	0	Normal	18059
192.168.10.8	172.217.11.2	0	Normal	2089960
192.168.10.8	157.240.2.25	0	Normal	2901266
192.168.10.8	52.84.145.177	0	Normal	11561
192.168.10.8	52.84.145.69	0	Normal	11564
192.168.10.8	66.235.145.114	0	Normal	1646
192.168.10.8	52.84.144.122	0	Normal	11578
192.168.10.8	104.244.43.16	0	Normal	2741042
192.168.10.8	52.73.28.54	0	Normal	6129
192.168.10.8	172.217.7.6	0	Normal	18041
192.168.10.8	151.101.20.84	0	Normal	11541
192.168.10.8	52.4.189.130	0	Normal	6048
192.168.10.8	72.167.18.239	0	Normal	423752
192.168.10.8	172.217.10.66	0	Normal	2900679
192.168.10.8	151.101.0.84	0	Normal	2381791
192.168.10.8	199.59.148.12	0	Normal	2758648
192.168.10.8	52.86.223.141	0	Normal	633
192.168.10.8	31.13.80.36	0	Normal	1034569
192.168.10.8	174.129.230.72	0	Normal	6129
192.168.10.8	52.4.3.34	0	Normal	18138
192.168.10.8	172.217.10.36	0	Normal	2678191
192.168.10.8	152.163.13.6	0	Normal	11642
192.168.10.8	23.15.4.8	0	Normal	2381720
192.168.10.8	52.84.145.221	0	Normal	11712
192.168.10.8	216.58.219.195	0	Normal	2700697
192.168.10.8	174.129.12.59	0	Normal	1806645
192.168.10.8	208.185.50.80	0	Normal	11548
192.168.10.8	54.200.38.12	0	Normal	6174
192.168.10.8	23.45.197.183	0	Normal	11660
192.168.10.8	151.101.0.207	0	Normal	2610057
192.168.10.8	199.59.148.11	0	Normal	2758413
192.168.10.8	52.72.181.178	0	Normal	6194
192.168.10.8	162.247.242.18	0	Normal	2812676
192.168.10.8	52.35.150.202	0	Normal	2190457
192.168.10.8	52.2.0.226	0	Normal	6145
192.168.10.8	198.51.152.184	0	Normal	1850533
192.168.10.8	54.153.94.27	0	Normal	6247
192.168.10.8	162.208.20.184	0	Normal	2740974
192.168.10.8	195.54.48.9	0	Normal	2104058
192.168.10.8	204.2.255.224	0	Normal	11641
192.168.10.8	54.164.201.153	0	Normal	2173755
192.168.10.8	34.227.39.69	0	Normal	6634
192.168.10.8	209.15.36.34	0	Normal	1779491
192.168.10.8	209.208.126.234	0	Normal	118
192.168.10.8	23.194.181.103	0	Normal	119
192.168.10.8	23.208.165.24	0	Normal	2404835
192.168.10.8	54.183.45.46	0	Normal	6048
192.168.10.8	165.254.207.49	0	Normal	848016
192.168.10.15	157.56.77.149	0	Normal	245
192.168.10.15	23.33.173.100	0	Normal	1911
192.168.10.15	104.88.107.204	0	Normal	5723
192.168.10.15	40.77.228.69	0	Normal	14483
192.168.10.5	64.4.54.22	0	Normal	626654
192.168.10.15	104.97.95.20	0	Normal	35419
192.168.10.15	40.77.226.219	0	Normal	6251
192.168.10.15	64.4.54.18	0	Normal	14809
192.168.10.15	23.15.4.10	0	Normal	2619522
192.168.10.15	23.15.4.9	0	Normal	1080714
192.168.10.5	151.101.1.63	0	Normal	23982
192.168.10.5	52.84.145.26	0	Normal	595
192.168.10.5	23.194.181.198	0	Normal	19126
192.168.10.5	151.101.44.239	0	Normal	12144
192.168.10.5	23.45.197.60	0	Normal	12911
192.168.10.5	52.84.143.196	0	Normal	11856
192.168.10.5	151.101.44.134	0	Normal	1594016
192.168.10.5	54.209.201.101	0	Normal	141371
192.168.10.5	52.0.184.249	0	Normal	141388
192.168.10.5	151.101.128.84	0	Normal	11623
192.168.10.5	31.13.80.8	0	Normal	18219
192.168.10.5	52.84.143.148	0	Normal	24214
192.168.10.5	23.211.130.82	0	Normal	409863
192.168.10.5	178.255.83.1	0	Normal	2830922
192.168.10.5	172.217.10.66	0	Normal	910397
192.168.10.5	52.7.149.66	0	Normal	6681
192.168.10.5	52.84.145.63	0	Normal	18208
192.168.10.5	54.82.37.214	0	Normal	6150
192.168.10.5	216.58.219.206	0	Normal	2201872
192.168.10.5	52.84.135.126	0	Normal	11670
192.168.10.5	52.84.142.241	0	Normal	36121
192.168.10.5	23.67.2.35	0	Normal	37044
192.168.10.5	23.194.182.58	0	Normal	11915
192.168.10.5	52.5.210.14	0	Normal	6224
192.168.10.9	23.217.166.241	0	Normal	11666
192.168.10.5	52.200.244.47	0	Normal	6284
192.168.10.5	52.84.145.20	0	Normal	18061
192.168.10.9	23.50.75.27	0	Normal	2487055
192.168.10.5	172.217.10.226	0	Normal	2304814
192.168.10.5	23.194.181.109	0	Normal	11663
192.168.10.5	107.178.254.65	0	Normal	18481
192.168.10.5	69.194.244.13	0	Normal	632
192.168.10.9	52.84.142.241	0	Normal	618
192.168.10.5	192.243.232.58	0	Normal	2286980
192.168.10.5	52.86.68.249	0	Normal	6148
192.168.10.5	151.101.0.68	0	Normal	1593903
192.168.10.5	66.235.128.102	0	Normal	1649
192.168.10.9	23.194.181.193	0	Normal	11984
192.168.10.9	23.45.197.60	0	Normal	11795
192.168.10.5	54.209.123.201	0	Normal	31911
192.168.10.5	54.209.247.112	0	Normal	141358
192.168.10.5	54.86.213.164	0	Normal	6149
192.168.10.9	104.20.57.245	0	Normal	18135
192.168.10.9	185.22.116.41	0	Normal	8060
192.168.10.5	63.251.248.136	0	Normal	904594
192.168.10.5	23.194.182.69	0	Normal	11930
192.168.10.5	34.199.59.202	0	Normal	6132
192.168.10.5	52.94.232.33	0	Normal	33626
192.168.10.5	74.121.142.169	0	Normal	60548
192.168.10.5	68.67.178.132	0	Normal	642357
192.168.10.5	63.251.240.12	0	Normal	2285243
192.168.10.5	52.41.158.45	0	Normal	6146
192.168.10.9	185.22.116.25	0	Normal	7317
192.168.10.5	198.51.152.183	0	Normal	1805873
192.168.10.5	34.199.71.137	0	Normal	2126
192.168.10.5	104.16.25.235	0	Normal	1809887
192.168.10.5	34.225.220.108	0	Normal	6656
192.168.10.5	34.200.58.169	0	Normal	9240
192.168.10.5	72.5.205.66	0	Normal	136907
192.168.10.5	52.5.134.245	0	Normal	6133
192.168.10.5	72.21.206.140	0	Normal	141617
192.168.10.5	68.67.178.138	0	Normal	1593087
192.168.10.5	72.167.18.239	0	Normal	15810
192.168.10.9	185.22.116.27	0	Normal	7455
192.168.10.9	52.94.232.33	0	Normal	2477229
192.168.10.5	152.163.13.79	0	Normal	916528
192.168.10.9	54.246.83.29	0	Normal	6230
192.168.10.5	54.165.89.238	0	Normal	6233
192.168.10.5	23.208.165.24	0	Normal	2271166
192.168.10.5	172.217.10.1	0	Normal	699864
192.168.10.5	23.194.182.82	0	Normal	34608
192.168.10.5	52.216.1.64	0	Normal	745
192.168.10.5	157.240.2.25	0	Normal	2793618
192.168.10.9	52.87.102.192	0	Normal	6451
192.168.10.5	151.101.128.239	0	Normal	12582
192.168.10.5	172.217.10.36	0	Normal	821849
192.168.10.9	52.84.145.30	0	Normal	12069
192.168.10.9	172.217.11.40	0	Normal	960997
192.168.10.9	194.126.157.22	0	Normal	634
192.168.10.9	38.72.130.139	0	Normal	5204
192.168.10.9	63.251.240.12	0	Normal	2329683
192.168.10.9	195.66.82.41	0	Normal	8201
192.168.10.9	80.82.201.80	0	Normal	563
192.168.10.9	216.58.219.206	0	Normal	2880207
192.168.10.9	64.94.116.192	0	Normal	461987
192.168.10.9	72.167.18.239	0	Normal	862616
192.168.10.9	178.255.83.1	0	Normal	2865417
192.168.10.9	37.252.166.209	0	Normal	6141
192.168.10.9	173.194.204.157	0	Normal	18040
192.168.10.9	62.161.94.230	0	Normal	1874254
192.168.10.5	104.106.251.5	0	Normal	11744
192.168.10.5	107.178.244.119	0	Normal	18242
192.168.10.5	152.163.66.131	0	Normal	11906
192.168.10.9	52.20.96.67	0	Normal	758037
192.168.10.9	54.250.127.144	0	Normal	1530585
192.168.10.9	54.84.234.136	0	Normal	6131
192.168.10.9	50.19.221.78	0	Normal	15
192.168.10.5	54.152.215.30	0	Normal	30105
192.168.10.5	31.13.80.36	0	Normal	2475415
192.168.10.9	157.240.2.25	0	Normal	2489021
192.168.10.9	129.146.13.101	0	Normal	6649
192.168.10.5	205.180.87.169	0	Normal	2285046
192.168.10.9	23.63.226.51	0	Normal	1156502
192.168.10.9	31.13.80.36	0	Normal	2465533
192.168.10.9	68.67.178.199	0	Normal	2448666
192.168.10.9	91.216.195.218	0	Normal	1521
192.168.10.9	23.63.152.219	0	Normal	11543
192.168.10.9	34.251.154.196	0	Normal	6131
192.168.10.9	195.66.82.28	0	Normal	7797
192.168.10.9	192.99.233.90	0	Normal	1111
192.168.10.9	52.5.54.187	0	Normal	6130
192.168.10.9	34.205.98.163	0	Normal	1849960
192.168.10.9	113.52.156.18	0	Normal	2863181
192.168.10.9	52.84.143.81	0	Normal	35116
192.168.10.9	80.82.201.86	0	Normal	143
192.168.10.5	104.16.24.216	0	Normal	1183946
192.168.10.5	52.11.164.190	0	Normal	11974
192.168.10.5	52.84.137.78	0	Normal	11660
192.168.10.5	23.194.181.103	0	Normal	11755
192.168.10.5	162.248.16.50	0	Normal	2291592
