srcIP	dstIP	label	attack	transcription
192.168.10.14	13.78.188.147	0	Normal	"P"$``Y"$Q+S+T"+S+S+S+S+S,S"
192.168.10.8	192.168.10.3	0	Normal	""P"P"$$SS""PP""33PP``""PPPP""PP""11__"P"PPP2B1PPSS##QQR##R##QQ#Q#Q%%QQ####RRQQ%%RR""$$TT%%RR$$RR$$RR%%RR$$RR$$YY$$TT$$RR&&RR$$RR$$RR$$RR$$RR##QQ""##QQ##QQ"P"PPP
192.168.10.14	13.82.187.188	0	Normal	"P"$``_"$Q"%3PS"
192.168.10.51	91.189.89.144	0	Normal	"P"#PWP""!!!!!P"
192.168.10.25	192.168.10.50	0	Normal	""PP""##PPPP""$$PPRR""##PPRR""##QQ""##QQ""$$RR""$$TT""##QQ""$$SS""$$QQ""##QQ""""PP""PP""
192.168.10.14	64.4.54.254	0	Normal	"P"$``Y"$Q++PT+8PT+6PT"!!!!!!+*PT"
192.168.10.14	134.170.115.55	0	Normal	"P"$P!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!``Y"$P
192.168.10.17	192.168.10.3	0	Normal	""PP""##RR""""""PPPP""PP""%%`sb""""PP""24$PPbb""""PPPP11RR""QQ##PP##""PPPP""PP""%%`s"b"""PP""4P4Pb"b"""PPPP11RR"QQ"P##P$$RR$$RR""%%TT""!""PP""##RR""""""PPPP""PP""%%`sb""""PP""44PPbb""""PPPP11RR""QQ##PP&&QQ&&TT""""
192.168.10.5	65.152.202.163	0	Normal	"P"%PS"
192.168.10.5	64.4.27.50	0	Normal	""PP""$$``"q"YY$$Q'.Q'.PP[[""""P"P"$``"Y$Q(+PZ""P"'2OP#PP```"`"`"``"r"'2OPPP```"`""q`}"``"q``"`"W'2OPPP``h"!!'.Pf""P"!!"P"$``"Y$Q(,P["P""P"$``"Y$Q&2)P``q"\""P"P"$``"Y$Q'2CPP8Pa""P"
192.168.10.14	137.116.74.190	0	Normal	"P"$```"]"$Q%V"%Y"
192.168.10.9	192.168.10.50	0	Normal	""PP""PP""PPPP""PPPP""PPPP""QQ""PP""""PP""2C2PP2PPCC<,99PPP""P""PP""PPPP""""PP!!""PP""""PPPP""[[""!!!!!''%%PPYY""##PPQQ##QQ##PPPP##PP[[""QQ##PP##PPQQPP""##SSPPQ""Q##PP""PP""""PP""""PPPP''[[%%YY""##PPQQ##QQ##PP##PP[[QQ""##PP##PP#P#PQQPP""QQRR""##PP""PP""
192.168.10.5	23.15.4.18	0	Normal	"P"$PT"!!!!%``"`a"!!!%``"``b""!!%``"q"`"`c"%``"q"``\""%``"``"`q""q`"``\""
192.168.10.14	23.15.4.8	0	Normal	"P"%PS"
192.168.10.9	173.194.66.108	0	Normal	"P"!!#P``"X"#P#PQ"Q#S#Q#Q#PQ#PQ#Q#PQ"&P!Q#PQP"""P
192.168.10.9	184.84.243.218	0	Normal	"P"%PT"%T"%T"!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.9	220.243.219.55	0	Normal	"P"$P``]"\#\"SS"""PPPP"
192.168.10.9	72.21.91.29	0	Normal	"P"'PYY"'Y'"Y'P"Y"!!!'Y'Y""P"!!!"P"'PY"Y"!!!!!"P!!!"P!!!!!!"P!!!"P!!!!!!"P!!!"P!!!!!!"P!!!"P!!!!!!"P!!'""""PY'P"'PPP"""''YPYPPYY""""Y"Y"Y"!"P'Y"
192.168.10.9	52.11.17.245	0	Normal	"P"$P`a"#&QR"!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.9	52.10.50.117	0	Normal	""P"$P"$P`a"P`a"##&QQS""!!!!""PP"!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.9	52.84.145.248	0	Normal	"P"$P`f"#&S`"`"!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.5	184.84.243.202	0	Normal	"P"&PS"!'T`"`"V!!'T``"`"T!'T`"`"d!'T`"`"q`"u"!'T`"`"``"q"`"}"``"q"_!'T`"q"`"`"q"}q"`"`"q"qq"`"`"q"qq"`"`"V"'T`"`"``"q"`"}"``"q"``"`"``"`"""``""`Y`"`""`"`"``"`""`""q"q"q""`""`"""`q"`!!&S'T`"`"``"`"q"qq"`"`"q"qq"`"q"q"``"`""`""``"``P""`"`"`"``""`"`""`""q'T`"`"``"`"q"qq"`"`"qq"q"`"q"q"`U"&S'T`"`"q`"`"q"`"}`"`"```"`"q"`}""``"`"q"}`"`"`"q"q``"`"q"_
192.168.10.9	216.58.212.142	0	Normal	"P"$P``^"#SQ"$'1PP1PAPAPPOPPOPPPPPPPPPS`"````"``"``"```"``"``"`"```"``"``"``"``"`p"``"``"``"``"``"X"P!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"PP
192.168.10.9	216.58.219.206	0	Normal	"P"'PX"!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!"P"'PX'X"
192.168.10.9	172.217.11.46	0	Normal	"P"$P``"^#$.PTQ"P"S```"````"``"`e"```"``"``"``"``"``"``"``"``"``"``"``"``"``"``"``"``"``"``"``"``"``"``"``"``"``"``"``"``"``"S"$PQ]"P"5PPQ`"``"```"``"``"e"``"``"``"p"``"k"``"``"``"``"``"``"``"``"``"``"``"``"``"``"``"``"``"`R"``"p"``"``"``"``"``"``"``"``"``"p"``"``"i"``"``"``"i""5PPPQ`"``"`"`p"`_""5PQ``"`"```"p"``"`"`p"``"`"p``"`"p``"`"0PQ``"`"`"``p"``"`"`p"`p""p``"`"p``"`p"``"`"p``"`"p``"p``"`"`p"``"`"pp"``"``"`"p``"`"pp"`p"``"`"pp"Q"```"``"p"pp"``"``"``"`"p``"`"p``"`"p\"-PQ`"``"`"`}"``"`"U```"`"`p"``"`"`[`"`"````"`"```"k"``"`p"p"`"``"k`"`p"p"```"`"`[`"``"``"`"```"`"`[`"``"`"```"`"``k"`"```"`"`"p`{"``"`p"p"`"``"`[`"``"t"P"P4PPQ``"`"```"p"``"e``"`"`}"``"`"k``"`"p`"`"p`k"``"`p"`"`"pp"[`"``"`"pp"`"`"k``"`"`}"`p"`"[```"p"```"p"k"`p"`"```"`"p`[`"`p"`p""z"4PPPQ`"`p"`"`"p``"p``"`"``}"``"`"p``"`"`}"`p""p``"p"}"``"`p"``"p"}"`W""1PQ`"`p"``"p``"p``"p"`"`"p`p""p``"`"`p"``"`"pp"`_""$PQ`"```"`"`"p`v"```"``"`"``p"k"``"`"p"pp"``"[``"``""``p"``"k``"`"```p"`"`"k``"p""pp"`p"[``"`"`p"`"`p""k``"`"p``"`"p`["``"p"``"`"}`["p"p"`"```"`"`"k``"``p"``"p"p"[P"$PQ`"`p"`"`"pp"h"`"``"`"}p"p""`"`p"p"`"`"p``""`p"p"``"p"p"``"`"pp"``""p""}``"p"pp"`""}"`p"p"``"`"p"p"`"`"pp"`"`"p""p`"``p"p"`"`"`p"`"`p"p"`"`""pp"``"`"pu"""%PQp"`"`"p"p`"`"h}"``"p"`"`p"p""`"`"pp"p"``""`"pp"`"`"pp"``""`"pp"``"`"}"p"`"p"pp"`"`"p`p"`"`"pp"`""`"p`p""pp"p""`"`"p`p"`"`"p"`p""p}"``"`"pp"`p"`p"`""V"'PQp"`"`"pp"p"`"X`}"`"`p"p"`"`"p"pp"`"`p"p"`"`"p`p"``p"`"`"pp"``"`"}p""}""pp"``""p`p"p"``"p"p"p"``"`"pp"`"`"p`p"``"p"p"``"`"pp"`p"`"`}"``"``}"""#PQp"`"`p""}`"`"X`"pp"`"`p"p"`"`"p}"`"``"p"p"`"``p"p"``"`}"`"`"p``"`"pp"`"`"pp"``""`"}`p"`"``p""`"`p"p"`"`"p`"`"`"pp"``"`"pp"`"`"p`}"""$PQp"``p"`}"b"```"`"`p""p"`"hP``"p"`"pp"`"hP```"`"`"p"p`"h```"p"`"`"pxP"```"`"`p"p"xP"```"p"`"`"p"xP``"p"`p"p""`"hP```"`"`p"p"`"hP`}"`"`p""d""#PQp"`"`"pp"`"`"h`p"p"`"`"pp"`""`"pp"`"`"pp"p"`"`"```"p"pp"`""`"pp"``"`"pp""f""#PQp"`"`"pp"p"`"X`p"``"p"`"p`}""`"`p"p"p""pp""`"`"p``"p``""`"pp"`p"`"`p""p"`p"`"p``"`""}``"`"`}"``""`p"p"`"`"pp"`"`"p`p"`"`p"``"`"p`}"`"`p"""p`"`"`"pp"`"`"`p"`"``""#PQ`"`p"`"`p""ph"`"``"`"}p"p"p"""pp"p"`"``p""`"p``"p"``p""`"`p""p``"`"p"}"``"`"pp"``""pp"``"``p"`""`"}``"`"pp"`"p"``p"`"`"pp""``"`"pp"``"p"pp"``"`"pp"`""``p"^"#PQ`"``"`"pp""pb"```"p"`""`"pxP"``"`"p"pp"`"hP```"`"`"pp"`"h```"p"`"`p"xP"```"p"`"`"p"xP"```"p"`"`"pxP"``p"``"p"phP"`"``"`"}`}"XP"p"``"`"`"pp"hP"``"`"p"pp"`"`"X\P"#PQp"`"`"p"p`"`"h`p"`"`"pp"`"`""p"pp"`"`"pp"`""`"}`p"`"`p"p""`"`"p``"p`}"`""`"`"pp"`"`p""p`"`"`"pp"`"`p"""p`"`"p``"`"p""p`"`"pp"`"`"p"pp"``"`p"p"`"`""pp"`"`"p``"`""n"4PQ`"`p"`cP""0PQp"]P""5PQp"`"`"lP"5PQp"`"`"mP"5PQp"`"`"oP"5PQp"`"`p""p`"iP"5PQ`"`"p`"`"p"mP"5PPQp"``"p"p"p`"X"pyP""5PPPQ`"``"`"p"pp"b"`"p`"`"p]"P5PPQ`"``"`"p`}P""5PPPQ`"``"`"aP"5PQp"WP""5PQ`"`P""5PQn"P"5PPPQ`]P""5PQuP""5PQp"^P""5PQ``"`"`"pp"vP"".PQ`"``"`"pp"p"b"```"`"`"pp"`"hP```"`"`"pp"xP"``"p"`p"p"`"`X`"``"p"pp"`"hP```"`"`p""p`"h"p_".PQp"`"`"}``p""X`p"``"p"`"`"pp"`"p"pp"`"`"pp"p"`"`"pl"".PQp"`"`"pp"p""h}"``"p"]".PQp"`"`"pp"`"`"h`p"`"`p"p"`"f"P
192.168.10.9	52.36.207.192	0	Normal	"P"$P``Y"#)Q^"*``"_*["["!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.9	52.84.145.172	0	Normal	"P"$P``V"#S"S"!!!!!""P"
192.168.10.9	35.165.158.113	0	Normal	"P"$P`b"#)QS"!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.14	23.194.182.63	0	Normal	"P"$Pb"$b"$a"!!!!!!P""P
192.168.10.14	23.36.33.93	0	Normal	"P"$P``c""
192.168.10.14	204.79.197.200	0	Normal	"P"$P`"`""``[""$(PPQ"Y"
192.168.10.14	13.107.21.200	0	Normal	"P"$P`"`"`"`""[$2PPQ"`"b"2PP`"`"X`"`""`"q""[`"a"`"["2P`"`"^"`""`""q"k`""`""`""q""[a`"`""``""`"""[W`""q"q"[""`""q`""`"""[n`"`""`""q"[`"Z"5PPZ"6PP`"`"l"7PP`"`"`"`""`""k6PP`"`"`"`"""q"[;PP`"`"q""`"`"""q"`"""}`"`"""q"`"}""`""`""q""q`""`""p<PP`"q""`""`""q"q""q"`""`""q""q"}""]"5PP`"`"q""`"`"U3PP`"`"`"`""g3PP`"`"`"`"""q"g3PPf"3PP`"`"`"`"""q"`"""}`"`"""``"`"```""`"`"""``""q"``""``"`"`"""j""q"g"`"""q`"`"""``"`"z""`""`""q"q"x""""`"`q""`""`""q"q""j"`""`""qg"`""""q"q"`""Z""q"x""`""`"q""q"`""`""q"^V"`S""TZ""S"^"S"^"S"^"S"^"S"^"S"^"S"^"S"T"`"`"`"`"`"`""`"``"`""`"""}"``"`"`""`3PP`"`"`"`""`""q"q""q"`""`""q""q"}""`"`"}"""""q"k"3PP`"_"3PP"V"P"%P`"`"`"`""[$PQ"72APPPPPS"!!!!625PPPPPS"
192.168.10.14	23.15.4.24	0	Normal	"P"%P```"`"V!!!!!!!!!%``"`""t!&``[""
192.168.10.14	134.170.51.247	0	Normal	"P"$``Y"$Q'-P["')PW"'21P```"`""q`"``"`"q``"\"'-Pb"!'2/P`e"'.P``]""P"!!!"P"$``Y"$Q'OPOPO2PO2PO2POPCPO7PPPPPPPP```"`"['+P^"'OCOOOPPPPPPPPPPPPPPP['OOOOOP2PPCCPPCCP2OPCP22PCP28PPPPPPPPPPPPPPPPPPPPPPP_"!!!!!!!!!!!!!!!',P`\""P""P"$``Y"$Q'2CPOP2OPOPPOP22POPPPPPPPP['OOOOOPOPPOCPO2POPCPCPCPCP222P8PPPPPPPPPPPPPPPPPPPPPP_"!!"P"!!!!!!!!!!!!!!!!!!!!!!!!!!"P"$``"Y$Q'2CP2CPOP2OPP2OOP22P2POPPPPPPP['OOOOP2CPOP2POPOOPOPCPCP2P2CPIPPPPPPPPPPPPPPPPPPPPPPP_"!!!"P""P"$``Y"$Q(+PY"P"
192.168.10.14	64.4.54.36	0	Normal	"P"$``"``"$Q7*PPW"P"!"P"$```"`"$Q7*PPW"P"
192.168.10.14	8.253.154.120	0	Normal	"P"%P``q""b"%``"``""b%``"``""b%```"`""b%``"``"b"%``"`"`b"!!!!%``"``"`V"%``"`"``"Z
192.168.10.14	65.52.98.233	0	Normal	""P"P"$$``W"`&`W"&QQ&2O&2OPPOCP22P2OPGP27PPPPPPPPYY""!&COOOPPPPPPPY"""
192.168.10.14	104.97.95.20	0	Normal	"P"$P``]"W"#S"%T"
192.168.10.14	65.52.108.135	0	Normal	"P"$```"`"W$Q&V"#"P
192.168.10.14	23.199.172.161	0	Normal	"P"$P``Z"#S%eR"
